REQ_ID,PRIORITY,GATE,ORIGIN,SOURCE_FAMILY,SOURCE_DOCUMENT,SOURCE_PATH,SOURCE_SECTION,SOURCE_HASH,CURRENT_REPOSITORY_HEAD,APPLICATION_RC_SOURCE_SHA,TARGET_SERVICE,API_ENDPOINT_OR_FAMILY,DB_TABLES,UI_ROUTE,TEST_GATE,CURRENT_STATUS,CODE_PATH,TEST_PATH,RUNTIME_EVIDENCE,BLOCKER,NEXT_ACTION,LEGACY_305_MAPPING
WRITE-004,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.10 글쓰기,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,uploads","/api/v1/community/posts,/api/v1/uploads/*","community_posts,attachments",apps/mobile/app/community/write.tsx,PHASE_VALIDATION_WRITE,PARTIAL,apps/mobile/app/community/write.tsx; services/api/src/routes/uploads.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
WRITE-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.10 글쓰기,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,uploads","/api/v1/community/posts,/api/v1/uploads/*","community_posts,attachments",apps/mobile/app/community/write.tsx,PHASE_VALIDATION_WRITE,PARTIAL,apps/mobile/app/community/write.tsx; services/api/src/routes/uploads.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
WRITE-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.10 글쓰기,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,uploads","/api/v1/community/posts,/api/v1/uploads/*","community_posts,attachments",apps/mobile/app/community/write.tsx,PHASE_VALIDATION_WRITE,PARTIAL,apps/mobile/app/community/write.tsx; services/api/src/routes/uploads.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
PROF-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PARTIAL,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
PROF-002,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PARTIAL,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
PROF-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PARTIAL,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
PROF-004,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PASS,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Authenticated users/me and profile bootstrap PASS in staging lifecycle.,,Maintain regression coverage.,NO_DIRECT_LEGACY_ROW
PROF-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PASS,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Settings/profile self routes covered by mobile profile local tests and auth lifecycle identity context.,,Expand staging settings direct tests later.,NO_DIRECT_LEGACY_ROW
PROF-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PASS,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Consent versioning core runtime PASS.,,Maintain regression coverage.,NO_DIRECT_LEGACY_ROW
PROF-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PASS,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Privacy export core runtime PASS.,,Verify async delivery later.,NO_DIRECT_LEGACY_ROW
PROF-008,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PASS,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Support ticket core runtime PASS.,,Verify support admin reply/status later.,NO_DIRECT_LEGACY_ROW
PROF-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PASS,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Withdrawal core runtime PASS.,,Verify retention/anonymization with legal/privacy release gate.,NO_DIRECT_LEGACY_ROW
PROF-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.11 마이페이지,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile",/api/v1/users/*,"user_profiles,user_settings,user_consents,user_support_tickets,user_privacy_exports,user_withdrawal_requests",apps/mobile/app/profile/*,PHASE_VALIDATION_PROF,PARTIAL,services/api/src/routes/users.routes.ts; apps/mobile/app/profile,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,18
ADMIN-002,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-004,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-008,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
ADMIN-011,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.12 관리자,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,admin",/admin/api/v1/*,"admin_roles,admin_role_members,admin_audit_logs,notices,ad_campaigns,ad_events,growth_*",apps/admin,PHASE_VALIDATION_ADMIN,PARTIAL,services/api/src/routes/admin.routes.ts; apps/admin,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
